28.3500|82.1833|6|6|Salyan|Sallyan
19.3010|97.9690|5|5|Mae Hong Son
8.4510|98.5340|5|5|Phangnga
9.9620|98.6380|5|7|Ranong
8.0520|98.9120|5|7|Krabi
7.6150|100.0810|5|7|Phatthalung
6.6167|100.0667|5|7|Satun
18.5030|99.0740|5|6|Lamphun
16.4730|99.5290|5|8|Kamphaeng Phet
16.4390|100.3490|5|7|Phichit
16.4190|101.1590|5|8|Phetchabun
14.4710|100.1290|5|8|Supham Buri
14.5833|100.4500|5|6|Ang Thong
15.1790|100.1260|5|6|Chainat
14.2000|101.2160|5|7|Nakhon Nayok
14.8870|100.4010|5|7|Sing Buri
13.8180|100.0640|5|9|Nakhon Pathom
11.8030|99.8000|5|7|Prachuap Khiri Khan
13.5360|100.2740|5|8|Samut Sakhon
13.4130|100.0010|5|7|Samut Songkhram
15.7880|104.1510|5|7|Yasothon
13.6790|101.0760|5|7|Chachoengsao
12.2370|102.5090|5|7|Trat
16.4280|103.5090|5|8|Kalasin
16.1840|103.2980|5|8|Maha Sarakham
16.0510|103.6550|5|7|Roi Et
6.8640|101.2500|5|9|Pattani
-25.9610|31.2470|8|5|Piggs Peak
-26.4550|31.9520|8|5|Siteki
-26.4950|31.3880|8|9|Manzini
-27.0000|31.4167|8|4|Hlatikulu
13.4760|-86.5830|8|7|Somoto
13.6300|-86.4730|8|7|Ocotal
40.6410|-8.6510|6|8|Aveiro
39.7390|-8.8050|6|7|Leiria
41.6962|-8.8441|6|6|Viana Do Castelo
38.9120|-6.3380|3|8|Merida
38.0140|-7.8630|6|7|Beja
38.5600|-7.9060|6|8|Evora
39.2900|-7.4230|6|6|Portalegre
39.2310|-8.6820|6|7|Santarem
41.8080|-6.7550|6|7|Braganca
39.8110|-7.4880|6|7|Castelo Branco
40.5410|-7.2620|6|7|Guarda
40.6570|-7.9100|6|7|Viseu
41.2940|-7.7370|6|6|Vila Real
14.3440|-16.4160|8|7|Fatick
31.3333|37.3333|5|5|An Nabk
53.0000|6.5500|8|8|Assen
51.9880|5.9230|8|9|Arnhem
50.8530|5.6770|8|9|Maastricht
52.5240|6.0970|8|9|Zwolle
51.5020|3.6100|8|7|Middelburg
51.6833|5.3167|8|9|'s-Hertogenbosch
58.4648|8.7660|7|7|Arendal
60.6300|6.4410|7|5|Vossavangen
61.1833|6.8500|7|3|Leikanger|Hermansverk
59.9135|11.3472|7|9|Bærum|Baerum
60.8200|11.0690|7|7|Hamar
59.2640|10.4210|7|7|Tønsberg|Tonsberg
28.2667|83.5833|6|7|Baglung
29.2500|82.2167|6|5|Jumla
27.5333|83.3833|6|8|Bhairawa
29.3000|80.6000|6|6|Dandeldhura
28.6950|80.5930|6|8|Dhangarhi
27.3260|86.0870|6|6|Ramechhap
27.5510|85.1300|6|6|Bhimphedi
26.5333|86.7333|6|7|Rajbiraj
26.9080|87.9260|6|6|Ilam
-5.4900|143.7180|8|4|Wabag
-2.6900|141.3040|8|6|Vanimo
-6.0230|144.9600|8|5|Kundiawa
-7.9270|145.8380|8|5|Kerema
-6.2280|155.5660|8|7|Arawa
